Name,Frequency
Aidan,0.002157643
Elias,0.002157643
Felix,0.002157643
Giovanni,0.002157643
Leon,0.002157643
Nicolas,0.002157643
Sam,0.002157643
Cole,0.002090216
Joel,0.002090216
Shaya,0.002090216
Grayson,0.00202279
Ian,0.00202279
Eric,0.001955364
Mayer,0.001955364
Raphael,0.001955364
August,0.001887937
Caleb,0.001887937
Elijah,0.001887937
Milo,0.001887937
Philip,0.001887937
Alex,0.001820511
Amir,0.001820511
Avrohom,0.001820511
Carter,0.001820511
Dominic,0.001820511
Graham,0.001820511
Lukas,0.001820511
Parker,0.001820511
Sawyer,0.001820511
Steven,0.001820511
Timothy,0.001820511
Dovid,0.001753085
Lazer,0.001753085
Martin,0.001753085
Maxim,0.001753085
Moses,0.001753085
Tristan,0.001753085
Yehoshua,0.001753085
Arthur,0.001685658
Eliyahu,0.001685658
Jude,0.001685658
Paul,0.001685658
Xavier,0.001685658
Ariel,0.001618232
Cameron,0.001618232
Jasper,0.001618232
Justin,0.001618232
Luka,0.001618232
Youssef,0.001618232
Kai,0.001550806
Landon,0.001550806
Noam,0.001550806
Simcha,0.001550806
Akiva,0.001483379
Aryeh,0.001483379
Hersh,0.001483379
Hugo,0.001483379
Matteo,0.001483379
Mohammed,0.001483379
Naftali,0.001483379
Aharon,0.001415953
Antonio,0.001415953
Finn,0.001415953
Hershy,0.001415953
Mateo,0.001415953
Moishe,0.001415953
Rayan,0.001415953
Ronan,0.001415953
Bennett,0.001348527
Brody,0.001348527
Lorenzo,0.001348527
Marcus,0.001348527
Maximilian,0.001348527
Nolan,0.001348527
Rafael,0.001348527
Richard,0.001348527
Salvatore,0.001348527
Usher,0.001348527
Conor,0.0012811
Dean,0.0012811
Shane,0.0012811
Shlome,0.0012811
Shmiel,0.0012811
Benzion,0.001213674
Blake,0.001213674
Brian,0.001213674
Hershel,0.001213674
Ibrahim,0.001213674
Lev,0.001213674
Louis,0.001213674
Spencer,0.001213674
Stephen,0.001213674
Yousef,0.001213674
Albert,0.001146248
Gavriel,0.001146248
Kevin,0.001146248
Naftuli,0.001146248
Arlo,0.001078821
Baruch,0.001078821
Charlie,0.001078821
Duvid,0.001078821
Elimelech,0.001078821
Everett,0.001078821
Frederick,0.001078821
Griffin,0.001078821
Hamza,0.001078821
Maximus,0.001078821
Micah,0.001078821
Muhammad,0.001078821
Pinchas,0.001078821
Shloimy,0.001078821
Sholom,0.001078821
Yusuf,0.001078821
Ahmad,0.001011395
Cheskel,0.001011395
Francesco,0.001011395
Gregory,0.001011395
Ivan,0.001011395
Judah,0.001011395
Marco,0.001011395
Reid,0.001011395
Rocco,0.001011395
Rowan,0.001011395
Yitzchak,0.001011395
Yossi,0.001011395
Calvin,0.000943969
Damian,0.000943969
Derek,0.000943969
Dominick,0.000943969
Frank,0.000943969
Greyson,0.000943969
Jaxon,0.000943969
Jesse,0.000943969
Kieran,0.000943969
Quinn,0.000943969
Santino,0.000943969
Shalom,0.000943969
Yisrael,0.000943969
Beckett,0.000876542
Ben,0.000876542
Brady,0.000876542
Brayden,0.000876542
Devin,0.000876542
Efraim,0.000876542
Eitan,0.000876542
Francis,0.000876542
Jace,0.000876542
Jaxson,0.000876542
Jeremy,0.000876542
Marc,0.000876542
Mendy,0.000876542
Morris,0.000876542
Preston,0.000876542
Raymond,0.000876542
Samir,0.000876542
Shea,0.000876542
Alan,0.000809116
Angelo,0.000809116
Archer,0.000809116
Ashton,0.000809116
Avrum,0.000809116
Axel,0.000809116
Ayden,0.000809116
Berl,0.000809116
Boruch,0.000809116
Brendan,0.000809116
Brooks,0.000809116
Drew,0.000809116
Elliott,0.000809116
Ellis,0.000809116
Emmett,0.000809116
Harry,0.000809116
Hillel,0.000809116
Kareem,0.000809116
Kyle,0.000809116
Leibish,0.000809116
Meilech,0.000809116
Menashe,0.000809116
Milan,0.000809116
Rhys,0.000809116
Ryder,0.000809116
Theo,0.000809116
Wolf,0.000809116
Yaseen,0.000809116
Yoel,0.000809116
Anton,0.00074169
Avi,0.00074169
Aydin,0.00074169
Binyamin,0.00074169
Binyomin,0.00074169
Cormac,0.00074169
Dante,0.00074169
Filip,0.00074169
Grant,0.00074169
Jakub,0.00074169
Jax,0.00074169
Lincoln,0.00074169
Nikita,0.00074169
Nosson,0.00074169
Pinchus,0.00074169
Reed,0.00074169
Reuben,0.00074169
Riley,0.00074169
Rory,0.00074169
Shloime,0.00074169
Silas,0.00074169
Vincenzo,0.00074169
Wesley,0.00074169
Weston,0.00074169
Winston,0.00074169
Yahya,0.00074169
Berish,0.000674263
Dashiell,0.000674263
Denis,0.000674263
Erik,0.000674263
Giuseppe,0.000674263
Hayden,0.000674263
Imran,0.000674263
Issac,0.000674263
Karas,0.000674263
Lucien,0.000674263
Marcel,0.000674263
Mordche,0.000674263
Myles,0.000674263
Nico,0.000674263
Shraga,0.000674263
Yidel,0.000674263
